medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
3F38E295118F0BFFEF93ED81A5EFB47D,76ECC1DA2B93E2C3130E2DDB5A2B2DF9,VTS,1,,2013-02-14 18:23:00,2013-02-14 18:32:00,1,540,1.29,-73.979729,40.760529,-73.977463,40.774197
89469BDAAA9FB4350BF1DC6908B82AAD,1A19EB0A5355E070F37B12B0690BC670,VTS,1,,2013-02-17 20:01:00,2013-02-17 20:07:00,1,360,1.70,-73.98188,40.768997,-73.96331,40.77256
4ECEC4DC9BB9180CC15012A6F1861DC3,E9B53F670CFF49C120812FD783A6D6C6,VTS,1,,2013-02-17 20:02:00,2013-02-17 20:07:00,1,300,1.20,-73.973007,40.763592,-73.98333,40.760822
7D5BEC7C39560EB229DF829FF300AF07,82C3589BD5DA6C0A5CFB14E012518F05,VTS,1,,2013-02-14 18:22:00,2013-02-14 18:36:00,1,840,.88,-73.994064,40.751156,-73.985359,40.755459
9A84FA618F78C840BFF27662E25DB476,28AE81497962D39D802A565F052CADF5,VTS,1,,2013-02-17 20:07:00,2013-02-17 20:15:00,1,480,2.51,-73.985573,40.727066,-73.970222,40.756187
3E8B6CEB598D35C9033866C130C8DFF9,FA24EE59B8012ACBEF825494E4D21406,VTS,1,,2013-02-17 19:19:00,2013-02-17 19:33:00,5,840,4.52,-74.001335,40.736149,-73.985329,40.783466
E8381ABE90A167521E37DFF144BEE70C,EA53C06470C45CAC3BD6FFCFC5C0DA88,VTS,1,,2013-02-17 21:20:00,2013-02-17 21:31:00,1,660,5.20,-73.953178,40.776031,-73.980453,40.720551
F4BB93A9C7E2E0A47D87B648EB3FE26E,DD1443033EE4D315D8BB20B21C325825,VTS,1,,2013-02-14 17:28:00,2013-02-14 17:42:00,2,840,1.39,-73.970123,40.756435,-73.986946,40.750374
289022F3B34AD3B9FC2146AC60D9A5D7,694D11EF4FC2219FE16A944F2DFE74AE,VTS,1,,2013-02-17 20:24:00,2013-02-17 20:33:00,1,540,2.35,-73.988739,40.738808,-73.973534,40.76474
D5DB49A3CBC353FB7C5DC83E09E2A333,645374E191DB87333722130B8894E470,VTS,1,,2013-02-17 20:30:00,2013-02-17 20:33:00,1,180,.35,-73.968666,40.755817,-73.973953,40.757954
1A5E0925E42C3394CF5060E802E98F17,D6B38C92ED0FADEBD6986A24B204908B,VTS,1,,2013-02-14 17:21:00,2013-02-14 17:28:00,2,420,1.48,-73.979904,40.763885,-73.987221,40.756302
CFD72ACC57CAB42A7776C76510DFBB90,1ED79961C2ED43C278ED63E325B7E796,VTS,1,,2013-02-17 20:33:00,2013-02-17 20:44:00,2,660,1.69,-73.98983,40.73431,-74.008453,40.73447
5F817657D191B25C0CB54DE8745EEBB1,A40230F3433396AC916FE0BA95C03182,VTS,1,,2013-02-14 18:00:00,2013-02-14 18:23:00,5,1380,5.23,-74.005692,40.741245,-74.006325,40.677166
5FD4A6B436AF581E77060F87694A56E8,26223164D9124D749DB220761B62D1C3,VTS,1,,2013-02-17 20:48:00,2013-02-17 20:54:00,1,360,2.19,-73.95874,40.712723,-73.988525,40.722832
FE04674E87D69AB728BF7BEB4A3C0E61,AEEAB153BDE0C9328AD310E0AE0C50B7,VTS,1,,2013-02-17 20:40:00,2013-02-17 20:48:00,1,480,1.10,-73.994728,40.750431,-73.979012,40.747765
24570F507E33871C8AA3A87F61BDD523,6DCF325D851A7496C64DEDB51E6CBE6D,VTS,1,,2013-02-14 18:14:00,2013-02-14 18:34:00,4,1200,2.33,-73.967606,40.762802,-73.980927,40.784409
AA7716B044CE4CBA7C195E0176AEADF3,73A0AC11E240DA1ED11583B935892CF2,VTS,1,,2013-02-14 18:12:00,2013-02-14 18:30:00,2,1080,3.18,-73.953949,40.766766,-73.979324,40.772636
9DBDCAB0D1B7AD645D9274ED03FE0B78,9F21FAABC4A0AB9DB32650BC431690BC,VTS,1,,2013-02-14 17:55:00,2013-02-14 18:00:00,1,300,.92,-73.946198,40.806969,-73.951622,40.797852
0DBB96608956842221491E48C2F1AE0E,FA8FE9FF29333E47BBA3B5CF22ACA783,VTS,1,,2013-02-17 20:49:00,2013-02-17 20:56:00,1,420,2.19,-73.953102,40.776199,-73.977715,40.763721
D01B73345CD09E6B5B8B5076436C0482,5D8933F4E66E9AA0A407A6F11572BCED,VTS,1,,2013-02-17 20:14:00,2013-02-17 20:22:00,1,480,.97,-73.97171,40.76371,-73.973267,40.757282
AE1EC79C70A2623CF5AF0496F79138B1,96066F398F07306F9882ADA5D70A85FF,VTS,1,,2013-02-14 16:24:00,2013-02-14 16:28:00,1,240,.51,-74.001404,40.74118,-74.00563,40.745728
39DCA063C300E6C63F95C63ACF456B8D,9F864AA43C21676F359C90E605406B24,VTS,1,,2013-02-14 18:36:00,2013-02-14 18:46:00,1,600,1.09,-73.970345,40.788948,-73.980804,40.774746
F40DBEC4AFCC4B8A151C04EA153B0E08,167AEBE3BAE6672833421376AA1838D3,VTS,1,,2013-02-17 20:19:00,2013-02-17 20:21:00,1,120,.85,-73.981514,40.778896,-73.974899,40.787647
4D3A205CED78B062198F68939C5BAF13,C8F1815FB2C57A599A74B019A43031A3,VTS,1,,2013-02-17 20:47:00,2013-02-17 20:54:00,1,420,1.29,-73.938164,40.749523,-73.928009,40.743874
7ED22D8047BBD618597550826403FF95,FD7CE1E6CF262429BA59CEC560F5A871,VTS,1,,2013-02-17 20:37:00,2013-02-17 20:57:00,1,1200,6.34,-73.985931,40.759403,-73.950897,40.755257
2E10C8A1D7A8355FC9D82CDB29569379,ABD99AEEFC13BCDCA43B9E65F326D9CF,VTS,1,,2013-02-17 20:40:00,2013-02-17 20:55:00,1,900,3.19,-73.964867,40.759918,-73.972404,40.790867
2A86661808612D9A553B0D4D63745585,0164288B9933C9576BFFFF656E9995AA,VTS,1,,2013-02-14 17:59:00,2013-02-14 18:14:00,1,900,1.75,-74.007462,40.711761,-73.999161,40.733967
BD2BE1D5CB6AA1603BB4357BC0D390C9,B4759312254E1136FC5BAE65C8374D87,VTS,1,,2013-02-14 18:04:00,2013-02-14 18:09:00,6,300,1.03,-73.991982,40.743954,-74.004341,40.742184
746B3CD01F3DD1B976876794035865FA,67AC4A4D63825D4D00AB19A5A95BF63C,VTS,1,,2013-02-17 19:40:00,2013-02-17 20:10:00,1,1800,11.62,-73.970879,40.764206,-73.857353,40.846718
4162621AC1829E9675EED8B3E2B4C464,50F24C714C802FF2FBD765E987392260,VTS,1,,2013-02-17 21:23:00,2013-02-17 21:32:00,1,540,3.26,-73.985107,40.732433,-73.959267,40.771423
824E7B72DA09B09C25AF8EAD2E6C88A4,76D8EC13D05A0D616427C95AE870F2E2,VTS,1,,2013-02-14 17:36:00,2013-02-14 18:39:00,1,3780,8.94,-73.9869,40.739227,-73.848579,40.726353
EA7F59801E1FBCD73B2DDF82F5EAAEAA,6A6A4E973A354C78507F2514D7DB75E6,VTS,1,,2013-02-17 20:04:00,2013-02-17 20:10:00,3,360,1.61,-73.999687,40.761345,-73.985741,40.773006
A078D06EEA733CA167A8B64AA798D798,621C552C35F2D9498F7A9DE3166FCF69,VTS,1,,2013-02-14 17:59:00,2013-02-14 18:13:00,4,840,1.54,-73.970566,40.759724,-73.982475,40.771526
4B4901F98C6F87219D18CD42D501A43C,D4DBED32C3E914422EF55A9EA584B843,VTS,1,,2013-02-14 18:08:00,2013-02-14 18:15:00,1,420,1.04,-73.96682,40.763947,-73.960472,40.775616
24AA0A5445265C487A5AFE194E9D112F,1363F1E9F4506AC66EF5AC5DDE9CC806,VTS,1,,2013-02-14 18:55:00,2013-02-14 18:58:00,6,180,.51,-73.977264,40.732548,-73.979263,40.737255
DBE9276C36FC66D7D4884DD88814D1AA,AA70D4A8C055BCFFA126AE24F63E9800,VTS,1,,2013-02-14 16:52:00,2013-02-14 17:10:00,1,1080,5.36,-74.012871,40.702225,-73.978271,40.750114
EB0342A61A2649F302FE127CB9D325A7,8FF943305E147405B2F188A9CE52343D,VTS,1,,2013-02-14 18:42:00,2013-02-14 18:54:00,2,720,1.00,-73.96505,40.768982,-73.979774,40.771107
714EC144CAADB8129B9B7786A0077DFD,4E97426260CB3B7971B132F396CE908A,VTS,1,,2013-02-14 18:16:00,2013-02-14 18:23:00,5,420,1.63,-73.962593,40.770702,-73.975494,40.785347
79FEB08755DBFC255FA898522E1BBE94,0D4905F815E92828D2A4300EE52D824F,VTS,1,,2013-02-17 19:35:00,2013-02-17 20:03:00,2,1680,4.76,-73.98291,40.771591,-73.984413,40.720268
559C4BBB463335332BE49A058D8F8E07,D5C4A2348CB5E229B0061530DD3A6F65,VTS,1,,2013-02-17 19:43:00,2013-02-17 20:00:00,1,1020,4.81,-73.952667,40.776463,-73.986977,40.729473
3F15D254D06701F90B1F4DB4A01DC6A5,49B799C01E68FBBC414C1D31E695BBF1,VTS,1,,2013-02-17 21:16:00,2013-02-17 21:27:00,1,660,2.60,-73.989143,40.752895,-73.96048,40.761703
C7DD915934150CF6D4D83CDB3EF44BBC,74DBE71B1ECE623B9816816F17309902,VTS,1,,2013-02-14 18:45:00,2013-02-14 18:54:00,1,540,1.89,-73.995895,40.763977,-73.978622,40.782478
42730E78D8BE872B52598742914DECFF,6016A71F1D29D678E87D36856ED918A7,VTS,1,,2013-02-17 18:57:00,2013-02-17 19:08:00,1,660,2.46,-74.009506,40.704998,-73.985321,40.727322
4A407DCE1D78B4AC493D697280D7526C,9B402AD9C0CF34782F860BFC051B4D20,VTS,1,,2013-02-17 20:02:00,2013-02-17 20:16:00,1,840,2.80,-73.955826,40.777996,-73.989853,40.775871
6E3CBFDD78C3EEDBC81DAD278AFBFEA1,76801FA0D6F094C97FE8716AB64FFF41,VTS,1,,2013-02-14 15:49:00,2013-02-14 16:19:00,1,1800,4.12,0,0,0,0
CA853C09FCD9FE8D830096584392D1AA,726CB8C909C1D49FABC2B10965984210,VTS,1,,2013-02-14 16:05:00,2013-02-14 16:15:00,2,600,1.52,-73.805962,40.660118,-73.805962,40.660118
F3B728F3379B8AB008354157A181A302,02C34EC33811A9B64D263A65B1EB77EC,VTS,1,,2013-02-14 18:04:00,2013-02-14 18:23:00,1,1140,2.78,-73.96093,40.775051,-74.007729,40.742794
803FA45BD7CC003F460410D5D9EE4D3A,6C1B453B66ACE118D95802CA27053C2B,VTS,1,,2013-02-14 18:22:00,2013-02-14 18:35:00,1,780,1.23,-73.976418,40.744946,-73.99041,40.739716
9DDA105D5884AE9750D9481E92E2748F,624CA11DC8689BC86EF174EFC989EF38,VTS,1,,2013-02-17 20:24:00,2013-02-17 20:36:00,2,720,3.35,-73.970985,40.762623,-73.97551,40.786999
71DBF2B9CEEB040B1B0D450847EC88AC,DEAF498BB30A04BA2F6490F203C10F63,VTS,1,,2013-02-14 18:29:00,2013-02-14 18:33:00,1,240,1.02,-73.975471,40.782116,-73.969673,40.790535
0293108C734F9B1C3CA58A43BA6535AB,5E317FC2BEDEEC4A7F6F497E991C4515,VTS,1,,2013-02-17 21:00:00,2013-02-17 21:02:00,1,120,.91,-73.976654,40.785591,-73.977669,40.779037
96BFF69C7A75862EB9F09607793F4136,2C86779844162B74844C7AEED2B3649E,VTS,1,,2013-02-17 19:48:00,2013-02-17 19:59:00,1,660,2.94,-73.99015,40.731895,-73.965492,40.762955
DDE6F0B0832FA5CCE8491924E360FB45,80ED3AD1E6404B57EA726FBD062EB685,VTS,1,,2013-02-14 17:22:00,2013-02-14 17:30:00,3,480,1.82,-73.993515,40.722183,-73.993767,40.74147
CBD2B4AD574EE83E3869F2EF1E8F37A2,24B43BB67CAC5C24A7F92E8F4F8D5F8C,VTS,1,,2013-02-17 19:51:00,2013-02-17 19:57:00,1,360,1.27,-73.95871,40.76405,-73.968742,40.754562
A02946A94C960AF041A251269D57C0B4,8FCC2E172C308B81CECE6381424DEE0B,VTS,1,,2013-02-17 19:53:00,2013-02-17 19:56:00,1,180,.41,-73.970764,40.762318,-73.973869,40.763039
1A507DEE7AD80F346106A3016A388038,FE0E1594BB7386F623B85C6EDFB5EC54,VTS,1,,2013-02-14 17:12:00,2013-02-14 17:18:00,1,360,.65,-74.002602,40.714447,-74.01088,40.716625
1102DFAC80502A90E83E63834DCFE020,0CDD89FCAA9192EAA7156165F8F6499A,VTS,1,,2013-02-17 20:45:00,2013-02-17 20:59:00,2,840,5.57,-73.993004,40.717991,-73.959015,40.763645
4A33E52633A19A206042CAB99FBD5C90,DE12DEC3A6CC9219DD9B77617B65345F,VTS,1,,2013-02-17 20:25:00,2013-02-17 20:45:00,5,1200,4.82,-73.978462,40.78812,-73.979195,40.73632
4B3E5CA8F5D83D9402E89162239BE640,83FA30C442892382E027522232388E56,VTS,1,,2013-02-17 19:57:00,2013-02-17 20:06:00,2,540,1.84,-73.967911,40.762711,-73.975449,40.776924
5C47FE8CCD856719806E4445F478F710,312192D39E0AC4E4CF61BAAB425C8938,VTS,1,,2013-02-17 20:31:00,2013-02-17 20:37:00,4,360,1.53,-73.98333,40.749882,-74.005669,40.737045
63A909818D9A0495875A7EFC157D3A9B,EC56F31BCDF8FA69876604EA996C66F6,VTS,1,,2013-02-14 18:28:00,2013-02-14 18:42:00,1,840,2.32,-73.991547,40.770065,-73.958519,40.767117
6E25957F0AE0AAA6EDB6F7114E3034E7,1858463E533459A360A4910175247052,VTS,1,,2013-02-14 18:51:00,2013-02-14 19:02:00,1,660,1.61,-73.982887,40.738903,-73.999535,40.731163
F1AFF367CB1A8EF961498B4FA7A61713,88E6E03FDA0934EE7547CE282982F7FC,VTS,1,,2013-02-17 20:30:00,2013-02-17 20:39:00,1,540,1.39,-73.988884,40.763668,-73.972923,40.753521
3C007E0C238DE2CE8ED1043AF2F0E1BE,F6066CC7EA27A30393B917B2ADB6928D,VTS,1,,2013-02-17 20:58:00,2013-02-17 21:14:00,1,960,3.12,-73.974106,40.73127,-73.990768,40.756092
47AE55A90FC241804FA6A6D06FF197C2,1BFDE01F2116E8AEE0C9A7E45CDBD49C,VTS,1,,2013-02-14 18:24:00,2013-02-14 18:43:00,5,1140,3.53,-73.980232,40.743088,-73.972572,40.781006
A5897BD2951329FBF5426235580846B2,66C63810453492EEF86E1D418F377142,VTS,1,,2013-02-14 18:52:00,2013-02-14 19:03:00,5,660,1.21,-73.972351,40.765034,-73.985519,40.775379
3D50B9DA1F2287A53084E9DEC41AC110,A4786E0F1D18E649181390F3702BBA59,VTS,1,,2013-02-14 17:59:00,2013-02-14 18:07:00,1,480,1.90,-73.990608,40.770103,-73.974014,40.790501
EE0E0615709B22263E9B7F97FA57B75B,4B367DF239670DA69D675D28A07CD42B,VTS,1,,2013-02-14 17:35:00,2013-02-14 17:57:00,6,1320,4.01,-73.97467,40.745995,-73.947144,40.763645
7003419E114ECB55867BD106E9F71FFB,28E6F2FB9F9819D570F7D096ACFCB1F3,VTS,1,,2013-02-14 18:38:00,2013-02-14 18:45:00,2,420,.99,-73.993401,40.734241,-73.999382,40.738457
40F989B896905A07369E78270E0493D8,68F381C4ABD2EE6A41236699C10B7359,VTS,1,,2013-02-14 18:27:00,2013-02-14 18:38:00,1,660,1.12,-73.974442,40.753475,-73.981644,40.759247
0E5EFB23F69C7377D937DFA6CE8B7775,D6848A98B8A1A807964C484AE8395875,VTS,1,,2013-02-17 21:06:00,2013-02-17 21:15:00,2,540,1.93,-73.989624,40.752533,-73.96666,40.7607
E3FD0A4DE92A3B02B63C343FDEE99BAC,DCF3039C793D6A493B27482A16662E3C,VTS,1,,2013-02-14 17:39:00,2013-02-14 17:55:00,1,960,2.38,-73.968513,40.786667,-73.975471,40.789928
BF7833B6E3AC3F3B5B4C72EF7ABA7A1E,D42A2AFC95372A18E1B7D76E33EB998E,VTS,1,,2013-02-14 17:51:00,2013-02-14 17:57:00,5,360,1.06,-73.988029,40.738056,-73.97805,40.751312
DF85538DFDC1347EB6A42B1362077A2D,C2A8A89D92CB1514C5E3FE0539EFD601,VTS,1,,2013-02-17 21:05:00,2013-02-17 21:11:00,1,360,1.82,-73.980232,40.745651,-73.998756,40.732113
57620FB7786B35FDEE1F99BB3F438FD7,C1EE650DF2F74646C7A80A12195CB972,VTS,1,,2013-02-17 19:56:00,2013-02-17 20:08:00,1,720,1.77,-74.004791,40.741386,-73.984871,40.727493
817884A641AB74A9F0D924C05CAD517E,76F0A97C9819DEB51B7A9CCD47806AA0,VTS,1,,2013-02-17 20:10:00,2013-02-17 20:26:00,1,960,3.27,-73.983185,40.756344,-74.004829,40.730099
9CAC4166F02FB8E4992C4724BCFAE759,720E73968891C85CD2F763D225C13085,VTS,1,,2013-02-17 20:42:00,2013-02-17 20:44:00,1,120,.05,-73.971725,40.754822,-73.97155,40.750622
E43197E5FA39815A98C11775F938A846,888B1A5AA25CE8EB35C0F61FB1F3562C,VTS,1,,2013-02-17 19:49:00,2013-02-17 20:05:00,1,960,3.37,-73.986511,40.759041,-74.006927,40.735065
ADE54FCAB32A61C14481BC179618A27F,6EB00FA45B9AEBE83850F0352F192E06,VTS,1,,2013-02-14 18:07:00,2013-02-14 18:16:00,5,540,1.02,-73.990807,40.718079,-74.000282,40.727226
1E382090C15DF8B41B5D221A60958733,6DC841A5F028073A75BD0F570AB57035,VTS,1,,2013-02-17 20:21:00,2013-02-17 20:26:00,1,300,.71,-73.977829,40.748856,-73.988113,40.752338
942EDD26C4E3337133058C095AD23289,77BA76820DE44C35D1F6C465EB220E02,VTS,1,,2013-02-14 18:56:00,2013-02-14 19:04:00,5,480,1.44,-73.983833,40.765305,-74.002769,40.760593
0A7E2DB544D098553DDEF21DE361DD95,86D3DC378049615D711A6D025DE2EA54,VTS,1,,2013-02-17 21:21:00,2013-02-17 21:28:00,5,420,1.07,-73.991974,40.750095,-73.997887,40.756435
084ACA045413975E5FB960ECBD9C6588,BAF1608D7DE305B56B3726FC4988A546,VTS,1,,2013-02-14 17:54:00,2013-02-14 17:59:00,1,300,1.11,-73.965355,40.767628,-73.956718,40.78067
F32C996F49594F21C3C14A9E1821A81A,04BF366C306B7476F390E96B5E3717E2,VTS,1,,2013-02-17 19:57:00,2013-02-17 20:22:00,1,1500,5.93,-73.990799,40.755657,-73.972649,40.793377
383E0C5CDEAD28C1273817087900EC2F,4D5DD72C63FF0C5EE19DD382855312FD,VTS,1,,2013-02-17 21:22:00,2013-02-17 21:33:00,6,660,3.33,0,0,0,0
39085BDEC7EEBB9528D29A90D42DC993,05911BC0F5A97DABB087678A37DEE1E3,VTS,1,,2013-02-17 19:42:00,2013-02-17 19:46:00,1,240,.52,-74.005463,40.725826,-74.000153,40.728722
53E3477DE202FFE166D14DF1DEC95AA1,711384CE6D7675143E69A01A99EB4D23,VTS,1,,2013-02-14 18:48:00,2013-02-14 19:01:00,1,780,4.61,-73.956169,40.813599,-73.99675,40.766811
D8A8284D6B64BE8265976677F865EF0C,0B8160F2AEFEC731C92FF4E6CAC015A1,VTS,1,,2013-02-17 20:33:00,2013-02-17 20:39:00,1,360,1.46,-73.970795,40.75177,-73.972771,40.764702
02CDF4B814C18DE3898FDA761EA8A5B4,5B52C90E26F876A145D616533C69A685,VTS,1,,2013-02-17 20:53:00,2013-02-17 21:01:00,1,480,1.26,-73.973557,40.747967,-73.991814,40.748993
1292912335075087DCDCD2B8771A1B74,87FF83BD5FB394EAB7611464E4338E1D,VTS,1,,2013-02-17 20:35:00,2013-02-17 20:42:00,2,420,1.39,-73.949402,40.785408,-73.969917,40.79298
0DAC1C8E7F340FB80A46BF364B07D4FB,903E1885413FCE30900F5ECA2783E79B,VTS,1,,2013-02-17 20:18:00,2013-02-17 20:37:00,5,1140,6.00,-73.94278,40.714771,-73.962509,40.663124
0F5DE4E864E177C84E9C1A41409FF103,5F7F4EE09860E77324AFFAA5E78CCD07,VTS,1,,2013-02-17 20:23:00,2013-02-17 20:41:00,1,1080,5.29,-74.000198,40.727776,-73.946533,40.780758
33CAC2F348BAABFDBDEF77D4E4A888F8,956D791596C918BE26049FB50F53181B,VTS,1,,2013-02-14 19:00:00,2013-02-14 19:06:00,6,360,1.01,-74.004745,40.73032,-74.007004,40.718311
84E9CA8653DB2ED0B42EDBB07CF0354C,84DC8148E64545CFF26BD8CC9CD78E1A,VTS,1,,2013-02-14 18:43:00,2013-02-14 18:48:00,1,300,.95,-74.004425,40.752453,-73.994995,40.757793
DE5C065BBC7178FE18DE628D27B34FCA,467B4970FF1BDDC0C8D6C6AAD6946A59,VTS,1,,2013-02-17 18:55:00,2013-02-17 19:12:00,1,1020,6.26,-73.993279,40.75211,-74.008293,40.702877
39F10D02E9946C5E725F0FB53E755F33,B72CF0A9D249980C313835AD40D6C1C0,VTS,1,,2013-02-14 18:37:00,2013-02-14 18:42:00,2,300,1.12,-73.991852,40.749073,-74.004883,40.747238
4BA887D809D0860045B52338E2CF8B7D,37C9070BF53050E9280130C8CBFCFA26,VTS,1,,2013-02-14 16:13:00,2013-02-14 16:19:00,5,360,.69,-73.989655,40.748066,-73.991608,40.738682
20176D06D17A5E121714ED437FA9F6F0,29794B768AE8EFE8138CB1D7B12C4BBB,VTS,1,,2013-02-17 18:59:00,2013-02-17 19:12:00,1,780,2.84,-73.999687,40.723541,-73.971336,40.746655
430DC7574702BDC37DF1506E58B72B2D,5E1FB012CF464EF1D266564B02B4896F,VTS,1,,2013-02-14 16:05:00,2013-02-14 16:21:00,2,960,1.78,-73.978409,40.762276,-73.962753,40.767395
C55D5C56D4C88F3EB9BB754232B36648,D9CC895746042198E4DBD514AE08E99C,VTS,1,,2013-02-17 18:49:00,2013-02-17 19:14:00,2,1500,7.02,-73.99279,40.728268,-73.95491,40.734589
C0CCA061A630C33F7739A7EE0714E2F8,17F69C23B41CEC6CD82163D00D722E57,VTS,1,,2013-02-17 20:19:00,2013-02-17 20:28:00,2,540,1.45,-73.979294,40.750084,-73.986382,40.734547
826B5B29ABAF28C2DA0CB123D77F0B3D,33B37AC07E3C14075C9F30A3F2F24A3F,VTS,1,,2013-02-14 17:50:00,2013-02-14 17:59:00,1,540,1.51,-74.003586,40.743374,-73.988281,40.749207
7CFFFEDD565F3FA652CD157B98FE3630,D03EF82033FD3F2F6A6065E2AFD12C1D,VTS,1,,2013-02-14 18:30:00,2013-02-14 18:43:00,1,780,1.87,-73.977226,40.764782,-73.956383,40.774826
2905ABD21DF99EA5B9741EA063266632,EABE16B5596DBA21F2731DC0A041AC3D,VTS,1,,2013-02-14 17:53:00,2013-02-14 18:06:00,2,780,1.85,-74.000656,40.720886,-73.993233,40.740658
D623C90327F3253FEF1B5F628C2C054B,E8F2C9B0B16A6E11FBD15B855874CA16,VTS,1,,2013-02-14 18:01:00,2013-02-14 18:34:00,1,1980,7.07,0,0,0,0
FBC62923BA6B622E85C0FC9821AD83D5,9F494D9A695D9717A0B23DBF096601CF,VTS,1,,2013-02-17 20:14:00,2013-02-17 20:19:00,1,300,.82,-73.995995,40.743507,-73.988228,40.748901
0094A03FFE6BAFBE0B966B1445B9B50B,F378DD401CBC0F5DAA9A02850B4350E6,VTS,1,,2013-02-17 21:52:00,2013-02-17 21:57:00,1,300,.95,-73.984627,40.742516,-73.991135,40.73241
FD5E3758B9BA80F962A759ED4B1DE76A,FCBB18088A4C28F80376589E3BB3DC2E,VTS,1,,2013-02-14 17:45:00,2013-02-14 17:53:00,1,480,1.00,-73.995605,40.733177,-73.995087,40.72308
B9BE87087AFC4E78111255B084C02CDE,ADBE12F825C050BC4D2CBD7AFAA398EF,VTS,1,,2013-02-17 19:51:00,2013-02-17 20:23:00,2,1920,11.54,-73.982018,40.771091,-73.991127,40.642776
8FA0C7C621693B0BBACDC314A5E954F0,D82EB033283F7E46A01D1A010F632FD9,VTS,1,,2013-02-17 20:17:00,2013-02-17 20:23:00,1,360,.96,-73.984772,40.761826,-73.990456,40.751488
0E84DA4EE45E80A99CC65DC8D456E997,E72B734DF2827BE5E4ADC01BF7C342EE,VTS,1,,2013-02-17 20:58:00,2013-02-17 21:09:00,5,660,2.73,-73.974709,40.762051,-73.994186,40.730083
49618C1CB1B96F6884917A4FF2A849D2,29C34823A4ED4E347FC29A98C85FEC75,VTS,1,,2013-02-17 19:50:00,2013-02-17 20:10:00,1,1200,4.82,-74.014603,40.709862,-73.992012,40.759933
494E5471942EE464607F54AC3611B493,7E0AAB82156F582E389CE8B24A019935,VTS,1,,2013-02-17 20:50:00,2013-02-17 21:02:00,1,720,.73,-73.997444,40.721645,-74.000687,40.727272
4534437D4962BC4A0CEEAB842028F005,A1C66B5B34844E26A48620617F8F8E49,VTS,1,,2013-02-17 20:59:00,2013-02-17 21:02:00,4,180,.49,-73.987686,40.719479,-73.985229,40.723721
D45390C9B033CA4DA453143C79E1BE4C,3C450ACFD8A2585D3B1E5EEC9D0E174C,VTS,1,,2013-02-14 18:40:00,2013-02-14 18:54:00,3,840,1.96,-73.998718,40.735607,-73.990532,40.758492
E76D34F7BB8A88637060D4B756819B38,D46B6823A4040861C2F59B68C362DEBD,VTS,1,,2013-02-17 21:15:00,2013-02-17 21:25:00,5,600,2.01,-74.004272,40.740494,-73.993912,40.720806
A7CEFD40F7F28EC9177084FFBDECFA66,E676E5EA5A27E0FAB2557C2176143474,VTS,1,,2013-02-14 18:49:00,2013-02-14 18:54:00,2,300,.96,-73.994949,40.746422,-73.991402,40.736698
8E3751742BFCB5A5C195B27A92A353EB,299C8357E8D426B82EDAA9AE3092B79E,VTS,1,,2013-02-17 21:45:00,2013-02-17 21:52:00,6,420,1.88,-73.977928,40.725327,-73.996803,40.739834
700CB1059F06F8D7E5131A8B342B8639,B4CF86C1988C157AE2B49B2B39FD84C3,VTS,1,,2013-02-17 20:58:00,2013-02-17 21:01:00,1,180,.47,-73.956863,40.770954,-73.953896,40.766869
6B6565187F637156C0C213ACAEE8511E,21C120E881AE9EE42FE99C507DE9069E,VTS,1,,2013-02-14 19:08:00,2013-02-14 19:12:00,6,240,.47,-74.009613,40.721428,-74.007355,40.727276
E07A1976036B82DA9CB3EB5F5B8DA4B3,56242FE0FA3ADADD315C02D9D70D1BF5,VTS,2,,2013-02-17 21:30:00,2013-02-17 21:52:00,4,1320,16.47,-73.983643,40.749916,-73.792702,40.644428
8B1E8205534B40CD65A9CC73F8B72826,4357624BBB37F31939D7BB58F7935A8B,VTS,1,,2013-02-17 21:48:00,2013-02-17 21:51:00,1,180,.84,-73.98838,40.723335,-73.985779,40.731812
4A33E52633A19A206042CAB99FBD5C90,DE12DEC3A6CC9219DD9B77617B65345F,VTS,1,,2013-02-17 21:24:00,2013-02-17 21:41:00,5,1020,4.28,-74.000366,40.742767,-73.95327,40.776867
455853347D3BB7FABDD1FE87016DE741,8433A1183AAD10169BD1B9BD7013ED3B,VTS,1,,2013-02-14 18:55:00,2013-02-14 19:01:00,1,360,.80,-73.970467,40.764946,-73.967361,40.768948
7EC8C1A14F64DAAB46FDEE5FB6623978,8750DC1252C2BDA56FFB7B25D24AB240,VTS,1,,2013-02-17 21:26:00,2013-02-17 21:35:00,1,540,1.13,-73.967758,40.76535,-73.988464,40.74831
910E421F3AB4CC67CD33EA7A5665FBD8,224418C15802ED1D569974EB2BCB13D6,VTS,1,,2013-02-17 21:17:00,2013-02-17 21:27:00,1,600,3.30,-73.992805,40.724297,-73.984116,40.775352
72BE95904DF002C8CA2077C571871244,6ECE3851E9D21ECF9786E198361E0366,VTS,1,,2013-02-14 18:47:00,2013-02-14 19:05:00,1,1080,2.22,-73.95768,40.768883,-73.983925,40.758781
CC03924325A7B52C4D3C9D0EC3DEBEEA,83FA7F6838694617522E298F50656960,VTS,2,,2013-02-14 17:47:00,2013-02-14 18:44:00,1,3420,18.55,-73.776749,40.645382,-73.990135,40.721718
